2155,"012862942","RESIDENCE PASTEUR","","40 RUE DE SENNECEY"
2156,"012862975","SYND PROPRI RESIDENCE CLOS DU PUITS","1","3 RUE DU CLOS DU PUITS"
2157,"012862983","SYND PROP RESIDENCE CLOS DU PUITS","2","4 RUE DU CLOS DU PUITS"
2158,"012862991","RESIDENCE CONSTANCE","","19 LE PRE DE LA TANNERIE"
2159,"012863023","RESIDENCE DE LA POSTE","","145 ROUTE DE COUTANCES"
2160,"012863031","RESIDENCE DU STADE","","118 RUE SADI CARNOT"
2161,"012863064","RESIDENCE A BRIAND","","99 ROUTE DE COUTANCES"
2162,"012863080","IMMEUBLE ST GAUD","","6 RUE SAINT GAUD"
2163,"012863098","IMMEUBLE COTE D EMERAUDE","","26 ROUTE DE COUTANCES"
2164,"012863114","RESIDENCE MOLIERE","","RUE MOLIERE"
2165,"012863148","IMMEUBLE LA TRIADE","","20 RUE JEAN JAURES"
2166,"012863171","RESIDENCE LA MONTJOIE BAT B","","RESIDENCE DE LA MONTJOIE"
2167,"012863189","RESIDENCE DE LA MONTJOIE BAT C","","RESIDENCE DE LA MONTJOIE"
2168,"012863197","RESIDENCE MONTJOIE BAT A","","RESIDENCE DE LA MONTJOIE"
2169,"012863205","RESIDENCE SURCOUF","","195 CITEMAL LECLERC"
2170,"012863213","RESIDENCE CHRISTINE","","PLACE DE LA FONTAINE"
2171,"012863221","RESIDENCE MURAT","","7 RUE ETIENNE DOLET"
2172,"012863239","RESIDENCE NOYON","","5 RUE NOYON"
2173,"012863247","RESIDENCE NOYON BAT B","","18 RUE ALEXANDRE PIEDAGNEL"
2174,"012863254","RESIDENCE MONTGOMERY","","19 RUE COUESNON"
2175,"012863262","IMMEUBLE BAIONNETTE OUEST","","6 RUE DE LA BARQUE"
2176,"012863270","RESIDENCE LES TILLEULS","","213 AVENUE DES TILLEULS"
2177,"012863288","IMMEUBLE LE ROCHER DE LA LIBERTE","","234 RUE DE TESSY"
2178,"012863296","RESIDENCE BELLEVUE","","RUE SAINT GEORGES"
2179,"012863304","RESIDENCE TORIGNY","","1 RUE ALFRED DE MUSSET"
2180,"012863312","IMMEUBLE PLACE DU CHAMPS DE MARS","N 12 A 15","12 PLACE DU CHAMP DE MARS"
2181,"012863320","IMMEUBLE JEAN MOULIN","","RUE JEAN MOULIN"
2182,"012863346","IMMEUBLES R VALVIDEMESLE","","1 RUE VALVIDEMESLE"
2183,"012863361","IMMEUBLE RUE DU NEUFBOURG","N 38 A 42","38 RUE DU NEUFBOURG"
2184,"012863379","SYND COPRO RONCHETTES 1","","38 RUE DES SOPHORAS"
2185,"012863387","SYND COPRO RONCHETTES 2","2","40 RUE DES SORBIERS"
2186,"012863395","IMMEUBLE RONCHETTES 3","","17 RUE DES SORBIERS"
2187,"012863403","IMMEUBLE LES PLATANES","","AVENUE DES PLATANES"
2188,"012863411","IMMEUBLE ANDRE GROULT","","69 RUE ANDRE GROULT"
2189,"012863429","IMMEUBLE DU BELLE","","38 RUE DU BELLE"
2190,"012863437","RESIDENCE DU THEATRE","","3 RUE JEAN DUBOIS"
2191,"012863445","SYND COPR IMMEUBLE RUE DOCTEUR LETURC","","30 RUE DU DOCTEUR LETURC"
2192,"012863452","IMMEUBLE HOTEL DE VILLE","","32 SQUARE DE L HOTEL DE VILLE"
2193,"012863460","RESIDENCE BEAUX REGARDS","","RUE DE LA ROQUETTE"
2194,"012863478","RESIDENCE BELLEVUE","","30 RUE CAVELIER DE LA SALLE"
2195,"012863486","RESIDENCE BEAUX REGARDS","","RUE DE L OMBREE"
2196,"012863494","RESIDENCE DES IRIS","","RUE DES LAVANDES"
2197,"012863502","IMMEUBLE DE L OMBREE","","133 RUE DE L OMBREE"
2198,"012863510","IMMEUBLE DU NEUFBOURG","","3 RUE DU NEUFBOURG"
2199,"012863528","IMMEUBLE LETURC","N 4 A 10","4 RUE DOCTEUR LETURC"
2200,"012863536","IMMEUBLE LECLERC","","RUE MARECHAL LECLERC"
2201,"012863544","IMMEUBLE DE VILLEDIEU","","3 RUE DE VILLEDIEU"
2202,"012863551","IMMEUBLE MARECHAL LECLERC","","3 RUE MARECHAL LECLERC"
2203,"012863569","IMMEUBLE BELLEVUE","N 24 A 40","24 RUE BELLEVUE"
2204,"012863585","IMMEUBLE RUE TORTERON","N 103 ET 105","103 RUE TORTERON"
2205,"012863593","IMMEUBLE BAIONNETTE NORD","","RUE DU NEUFBOURG"
2206,"012863601","RESIDENCE DU PARC","","RUE DE VILLEDIEU"
2207,"012863619","IMMEUBLES RUE TORTERON","N 13 A 19","13 RUE TORTERON"
2208,"012863627","RESIDENCE PANORAMIC","","RUE DE LA ROQUETTE"
2209,"012863635","IMMEUBLES PL DU CHAMP DE MARS","N 9 A 11","9 PLACE DU CHAMP DE MARS"
2210,"012863643","RESIDENCE DE LA SOURCE","","RUE DE LA SOURCE"
2211,"012863650","RESIDENCE LES MIELLES","55 57 A 59","55 RUE DU GENERAL LECLERC"
2212,"012863668","RESIDENCE LE VOLTAIRE","","RUE DE LA MARNE"
2213,"012863684","RESIDENCE ST QUENTIN","","AVENUE DU QUESNOY"
2214,"012863718","IMMEUBLE COULON","","2 RUE DU VIEUX CHATEAU"
2215,"012863759","RESIDENCE DU LOUVRE","","4 RUE DU GENERAL DE GAULLE"
2216,"012870770","IMM 40 BIS BD MARCEHAL FOCH","","40 B BOULEVARD DU MARECHAL FOCH"
2217,"012870887","RESIDENCE SAINT MARTIN","","46 BOULEVARD DU MARECHAL FOCH"
2218,"012870895","RESIDENCE 15 RUE DE MORTAIN","","15 RUE DE MORTAIN"
2219,"012870903","IMM 18 R CHALLEMEL LACOUR","","18 RUE CHALLEMEL LACOUR"
2220,"012870929","IMM10 R DE LA POMME D OR","","10 RUE POMME D OR"
2221,"012870937","RESIDENCE DE LA MER","","1 RUE DENNEMONT"
2222,"012870945","LES LILAS","","RUE LEPELLETIER"
2223,"012870960","IMMEUBLE FONTAINE","","3 PLACE DE LA FONTAINE"
2224,"012870986","IMM VAL DE SAIRE","","187 RUE VAL DE SAIRE"
2225,"012871000","IMMEUBLE 10 12 RUE DU BOIS","","10 RUE DU BOIS"
2226,"012871018","IMMEUBLE 17 R LOUIS 16","","17 RUE LOUIS XVI"
2227,"012871067","IMMEUBLE 3 RUE NOTRE DAME","","3 RUE NOTRE DAME"
2228,"012871075","IMM 13 RUE DE LA BUCAILLE","","13 RUE DE LA BUCAILLE"
2229,"012871083","RESIDENCE DES LANCIERS","","26 RUE VINTRAS"
2230,"012871109","IMM 32 RUE DE LA BUCAILLE","","32 RUE DE LA BUCAILLE"
2231,"012871117","IMMEUBLE 52 RUE BONHOMME","","52 RUE BONHOMME"
2232,"012871141","RESIDENCE DU ROULE","","20 AVENUE ETIENNE LECARPENTIER"
2233,"012871208","SYND COPROP RESIDENCE PARC DE PLAISANC","","RUE LORAILLE"
2234,"012871216","SYND COPRO RESIDENCE ASSELIN","","17 RUE GENERAL JOUAN"
2235,"012871224","SYND COPRO RESIDENCE LA BUCAILLE","","50 RUE DE LA BUCAILLE"
2236,"012871232","SYND COPRO RESIDENCE BRIAND","","44 AVENUE ARISTIDE BRIAND"
2237,"012871240","RESIDENCE CARNOT","","146 AVENUE CARNOT"
2238,"012871257","RESIDENCE DE LA POLLE","","RUE DE LA POLLE"
2239,"012871265","SYND COPRO RESIDENCE LES LIBELLULES","","19 RUE DE LA REPUBLIQUE"
2240,"012871273","IMM 27 29 R GAMBETTA","","RUE COLUCHE"
2241,"012871281","IMM 53 R GAMBETTA","","53 RUE COLUCHE"
2242,"012871299","SYND COPRO RESIDENCE PAUL DOUMER","","6 RUE DE L ALABAMA"
2243,"012871307","RESIDENCE CALIGNY","","28 B QUAI CALIGNY"
2244,"012871315","RESIDENCE VAUBAN","","3 RUE VAUBAN"
2245,"012871323","RES DE LA PAIX","","RUE DE LA PAIX"
2246,"012871331","RESIDENCE CHARCOT","","19 RUE COLUCHE"
2247,"012871349","RESIDENCE BD SCHUMAN","N 8 A 20","8 BOULEVARD SCHUMAN"
2248,"012871356","RESIDENCE RAVENEL","","55 RUE VAL DE SAIRE"
2249,"012871364","RESIDENCE LAVIEILLE","","24 RUE FRANCOIS LAVIEILLE"
2250,"012871380","IMMEUBLE THOMAS HENRI","","7 RUE THOMAS HENRY"
2251,"012871398","SYND PROPR RESIDENCE VAL L ABBE","","RUE DE L ABBAYE"
2252,"012871422","IMMEUBLE FOCH","","RUE MARECHAL FOCH"
2253,"012871455","MONSIEUR JACQUES MAS","","3 RUE LOUIS XVI"
2254,"012871463","IMM VAUBAN","AGENCE IMMOBILIERE","27 B RUE VAUBAN"
2255,"012871471","IMM 5 R GENERAL JOUAN","","5 RUE GENERAL JOUAN"
2256,"012871489","IMMEUBLE 7 RUE LOUIS 16","","7 RUE LOUIS XVI"
2257,"012871497","IMMEUBLE LOYSEL","","46 RUE LOYSEL"
2258,"012871554","SYND PROP IMM 7 R LOUIS LANSONNEUR","","7 RUE LOUIS LANSONNEUR"
2259,"012871570","RESIDENCE ATLANTIQUE","","11 RUE SAINT SAUVEUR"
2260,"012871596","IMM 32 R ALBERT MAHIEU","","32 RUE ELSA TRIOLET"
2261,"012871620","RESIDENCE MALAKOFF","","199 RUE VAL DE SAIRE"
2262,"012871695","IMMEUBLE LIBERATION","","22 AVENUE DE LA LIBERATION"
2263,"012871711","RESIDENCE L ALBATROS","","28 RUE LECAMPION"
2264,"012871745","CARAVANNING 2000","",""
2265,"012871760","RESIDENCE BEAULIEU MALHERBE","","RESIDENCE BEAULIEU"
2266,"012871786","IMMEUBLE 42 PLACE DE L HOTEL DE VILLE","","42 SQUARE DE L HOTEL DE VILLE"
2267,"012871802","IMMEUBLE 31 RUE DU MARECHAL LECLERC","","31 RUE DU MARECHAL LECLERC"
2268,"012871810","IMMEUBLE ENAULT","","5 RUE EMILE ENAULT"
2269,"012871828","IMMEUBLE SECRA","","52 PLACE DU CHAMP DE MARS"
2270,"012871836","IMM 1 RUE DE LA BANQUE","","1 RUE DE LA BANQUE"
2271,"012876009","IMMEUBLE LA CALORIE","","AVENUE DU GOLF"
2272,"012877080","SYND COPRO RESIDENCE ERMITAGE 1","","RUE DE LA PLAGE"
2273,"012877098","SYND COPRO RESIDENCE ERMITAGE 2","","RUE DE LA PLAGE"
2274,"012877106","SYND COPRO RESIDENCE DES MOUETTES","","AVENUE DES DUNES"
2275,"012877114","SYND PROPR RESIDENCE DE LA FALAISE","","RESIDENCE DE LA FALAISE"
2276,"012877122","SYND PROPR RESIDENCE DES GOELANDS","","AVENUE DES DUNES"
2277,"012877148","RESIDENCE JEAN JAURES","","RUE JEAN JAURES"
2278,"012877155","RESIDENCE DU MANAGE","","RUE DES ECOLES"
2279,"012877163","RESIDENCE DES SABLONS 1","","ROUTE DE VILLEDIEU"
2280,"012877171","RESIDENCE DES SABLONS 2","","ROUTE DE VILLEDIEU"
2281,"012877189","RESIDENCE DE LA CHASSE VERTE","","ROUTE DE VILLEDIEU"
2282,"012877197","SYND COPRO RESIDENCE ST NICOLAS","","RUE SAINT PIERRE ET MIQUELON"
2283,"012877205","RESIDENCE DES ARCADES","","101 RUE COURAYE"
2284,"012877213","RESIDENCE DU LUDE","","CHEMIN DE CHOISEL"
2285,"012877221","RESIDENCE DE LA ROCADE","","RUE DES ECOLES"
2286,"012877239","SYND PROPR RES DES CHEVALLIERS","","ROUTE DE VILLEDIEU"
2287,"012877247","RESIDENCE DU BELVEDERE","","PLACE DE L ISTHME"
2288,"012877262","IMMEUBLE 67 RUE COURAYE","","67 RUE COURAYE"
2289,"012877270","RESIDENCE DES ECOLES","","RUE DES ECOLES"
2290,"012877288","RESIDENCE PIGEON LITAN","","RUE PIGEON LITAN"
2291,"012877296","RESIDENCE DES MARRONIERS","","622 RUE SAINT NICOLAS"
2292,"012877312","CTRE COMMERCIAL ST NICOLAS","","RUE SAINT NICOLAS"
2293,"012877320","IMMEUBLE 30 COURS JONVILLE","","30 COURS JONVILLE"
2294,"012877338","SYND PROPR RESIDENCE DES COUESNONS","","RESIDENCE LES COUESNONS"
2295,"012877346","SYND PROPR RESIDENCE DU COMMODORE","","COURS JONVILLE"
2296,"012877361","IMMEUBLE 20 PL LITTRE","","20 PLACE LITTRE"
2297,"012879748","INDIVISION MAGDELEINE","","LA BEAUMONDERIE"
2298,"012880290","IMM 24 R PATTON","","24 RUE GENERAL PATTON"
2299,"012881330","IMM CO PROPRIETE LA PALIERE","","ROUTE DE COUTANCES"
2300,"012882635","IMM CO PROPRIETE GROSSET","","RUE DU NEUFBOURG"
2301,"012885935","IMM 115 117 AVENUE DE PARIS","","115 AVENUE DE PARIS"
2302,"012887675","IMM 14 RUE CHRISTINE","","14 RUE CHRISTINE"
2303,"012888830","IMM 167 RUE DE LA PAIX","","167 RUE DE LA PAIX"
2304,"012889010","RESIDENCE DU ROC","","RESIDENCE LA ROCADE"
2305,"012892998","IMM 18 20 RUE DES FOSSES","","18 RUE DES FOSSES"
2306,"012893004","IMM V GRIGNARD","","46 RUE VICTOR GRIGNARD"
2307,"012894168","IMM LAVERGNE","","12 RUE POMME D OR"
2308,"012894176","JARDIN D ANNIE","","RUE H JACQUEMINOT"
2309,"012894499","IMM 12 QUAI ALEXANDRE 3","","12 QUAI ALEXANDRE III"
2310,"012894507","IMM 5 ET 7 RUE DR CHARCOT","","5 RUE POURQUOI PAS"
2311,"012895439","IMM 168 RUE DE LA PAIX","","168 RUE DE LA PAIX"
2312,"012896189","IMMEUBLE PLACE DE LA CROUTE","","PLACE DE LA CROUTE"
2313,"012901336","IMMM 40 42 AV MAL LECLERC","","40 AVENUE DU MARECHAL LECLERC"
2314,"012903217","RESIDENCE LES JARDINS DU PORT","","RUE DU PORT"
2315,"012903225","IMMEUBLE 18 RUE TOUR CARREE","","RUE TOUR CARREE"
2316,"012904934","DE MONTEBOURG","","25 RUE INGENIEUR CACHIN"
2317,"012906467","SYND COPRO RESIDENCE LE CASINO","","RESIDENCE DU CASINO"
2318,"012907242","SYND COPRO PARC LOISIRS","LA MAZURIE LES MINQIERS",""
2319,"012908265","IMM 3 RUE DE BOURGOGNE","","8 RUE DES FOSSES"
2320,"012910642","RESIDENCE LA COTE DES ISLES","","RUE DES 4 VOLONTAIRES"
2321,"012911822","IMM 20 RUE NOYON","","20 RUE NOYON"
2322,"012912424","IMM 4 R HERBAUDIERE","","4 RUE DE LA HERBAUDIERE"
2323,"012917019","41 43 R ALBERT MAHIEU","","4143 RUE ELSA TRIOLET"
2324,"012934956","SYNDICAT COPROPRIETE CONSORTS POUGHON","","14 RUE DES VIEILLES HALLES"
2325,"012986394","SYND COPROP RES AM JAVOUHEY","","32 RUE REVERENDE MERE A M JAVOUHEY"
2326,"012986618","SYNDIC RES CARNOT","","3 BOULEVARD CARNOT"
2327,"012986675","SYND RES CINQ BEC","","2 RUE SAINT GEORGES"
2328,"012986766","SYND RES DUCS","","34 PLACE DE LA HALLE AU BLE"
2329,"012986816","SYND COPROP RESIDENCE FOCH","","5 RUE ALEXANDRE 1ER"
2330,"012986899","SYND RES HOTEL DE VILLE","","5 PLACE DU DOCTEUR COUINAUD"
2331,"012986931","SYND COPRO RESIDENCE LAENNEC","","49 RUE DU DOCTEUR RENE LAENNEC"
2332,"012986972","SYND RES LEFOULON GASTON","","22 RUE D ALENCON"
2333,"012987038","SYND RES PERSEIGNE","","17 BOULEVARD DE STRASBOURG"
2334,"012987046","SYND RES DU PT DU JOUR","","16 RUE DU POINT DU JOUR"
2335,"012987087","SYNDICAT COPROPRIETE RES QUAI DE VERDU","","8 QUAI DE VERDUN"
2336,"012987178","SYNDICAT COPROPRIETE RESIDENCE ST MART","","2 RUE DES DARDANETTES"
2337,"012987194","SYND RES STRASBOURG","","17 BOULEVARD DE STRASBOURG"
2338,"012987236","SYND RES VERDUN","","2 PLACE DU DOCTEUR COUINAUD"
2339,"013015052","SYND COPROP RES DU MAIL","M GASTARD","22 RUE DES DEPORTES"
2340,"013050109","SYND RES LECLERC","","18 RUE MAL J M D LATTRE DE TASSIGNY"
2341,"013050141","SYND RES VERONESE","","64 RUE ABBE JEAN BAPTISTE LECORNU"
2342,"013050158","SYND RES ST JEAN","","RUE DES ECOLES"
2343,"013050166","SYND RES PIERRE CURIE","","57 RUE PIERRE ET MARIE CURIE"
2344,"013050182","SYND RES LES HUSSARDS","MAND MR BESSE","6 RUE DU 14E HUSSARDS"
2345,"013050190","SYND RES LENOIR","","5 RUE RICHARD LENOIR"
2346,"013050232","SYND RES FROMENTIN","","RUE DU GENERAL FROMENTIN"
2347,"013050240","SYND RES ENCLOS DU CEDRE","","93 RUE DE LA BOULE"
2348,"013050265","SYND RES CLAUDE BERNARD","","RUE CLAUDE BERNARD"
2349,"013050273","SYND COPROP 36 PL HENRI IV","","36 PLACE HENRI IV"
2350,"013050299","SYND RES BONET","","2 PLACE DU GENERAL JEAN BONET"
2351,"013050323","SYND COPROP RES ST GERMAIN","","RUE DE LA BOULE"
2352,"013050356","SYND COPROPRIETE RESIDENCE LABILLARDIE","","77 RUE LABILLARDIERE"
2353,"013068408","CIVILE IMMOBILIERE","CABINET FECAMP","12 RUE VICTOR HUGO"
2354,"013068929","COPROPRIETAIRES","","33 BOULEVARD DE VERDUN"
2355,"013068937","COPROPRIETAIRES","","27 RUE THIERS"
2356,"013068945","COPROPRIETAIRES IMM SYGOGNE","","13 RUE DE SYGOGNE"
2357,"013068952","COPROPRIETAIRES","","CAVEE DE CAUDE COTE"
2358,"013068960","COPROPRIETAIRES RESIDENCE CHEMIN DU GO","","CHEMIN DU GOLF"
2359,"013068978","COPROPRIETAIRES","","7 RUE DE BLAINVILLE"
2360,"013068986","COPROPRIETAIRES RES LA BRASSERIE","","8 RUE DE LA BRASSERIE"
2361,"013068994","SYND COPRO RESIDENCE CASTEL ROYAL B","","19 RUE GUSTAVE ROULAND"
2362,"013069000","COPROPRIETAIRES","","7 RUE VICTOR HUGO"
2363,"013069018","COPROPRIETE RESIDENCE LES JETEES","","70 BOULEVARD DE VERDUN"
2364,"013069026","COPROPRIETAIRES IMM DESMARQUETS","","3547 RUE DESMARQUETS"
2365,"013069034","COPROPRIETAIRES","18 R DE LA REPUBLIQUE","29 RUE DE BLAINVILLE"
2366,"013069042","COPROPRIETAIRES","","12 BOULEVARD MARECHAL JOFFRE"
2367,"013069059","COPROPRIETAIRES","","4 RUE DESCROIZILLES"
2368,"013069067","COPROPRIETAIRES","","13 AVENUE PASTEUR"
2369,"013069075","COPROPRIETAIRES","","24 BOULEVARD DE VERDUN"
2370,"013069083","COPROPRIETAIRES","","RUE DUQUESNE"
2371,"013069091","SYND COPRO IMM CHAMPLAIN","","1325 QUAI DU HABLE"
2372,"013069117","COPROPRIETE IMM CHARCOT","","4 RUE DESMARQUETS"
2373,"013069125","COPROPRIETAIRES RESIDENCE LE CHENAL","","33 QUAI DU HABLE"
2374,"013069133","COPROPRIETAIRES","","1 ESPLANADE DE LA PLAGE"
2375,"013069141","COPROPRIETAIRES","","AVENUE DU GENERAL LECLERC"
2376,"013069158","COPROPRIETAIRES","","RUE JACQUES DUHAMEL"
2377,"013069166","COPROPRIETAIRES","DU LUARD","30 RUE DES CORDELIERES"
2378,"013069208","COPROPRIETAIRES","LES SALINES","RUE DES SALINES"
2379,"013075106","DULIERE CLAUDE","","20 RUE CLAUDE GROULARD"
2380,"013076542","SYND COPRO GAMBETTA 055","CHARDENET","22 AVENUE LEON GAMBETTA"
2381,"013078167","GARIN JEAN CLAUDE","","31 GRANDE RUE SAINT JACQUES"
2382,"013093521","PELLETIER LUCIEN","","QUAI FRANCOIS 1ER"
2383,"013096649","REGINA CAULIER","","PLACE NATIONALE"
2384,"013098272","SAINT MARTIN","","BOULEVARD DE VERDUN"
2385,"013098678","SCELLIER","","BOULEVARD DE VERDUN"
2386,"013099619","SYNDICAT COPROPRIETAIRES","","RUE DE LA HALLE AU BLE"
2387,"013099635","SYNDICAT COPROPRIETAIRES","","RUE ALEXANDRE LEGROS"
2388,"013099668","SYNDICAT COPROPRIETAIRES","","3 RUE COUSIN DESPREAUX"
2389,"013099684","SYNDICAT COPROPRIETAIRES","","32 B BOULEVARD DE VERDUN"
2390,"013099718","SYNDICAT COPROPRIETAIRES","","POURVILLE SUR MER"
2391,"013099726","SYNDICAT COPROPRIETAIRES","","23 RUE DE SYGOGNE"
2392,"013099734","SYNDICAT COPROPRIETAIRES","","PUYS"
2393,"013099759","SYNDICAT COPROPRIETAIRES","","50 BOULEVARD DE VERDUN"
2394,"013099767","SYNDICAT COPROPRIETAIRES","","RUE DE LA RADE"
2395,"013099775","SYNDICAT COPROPRIETAIRES","","46 BOULEVARD DE VERDUN"
2396,"013099783","SYNDICAT COPROPRIETAIRES","",""
2397,"013099791","SYNDICAT COPROPRIETAIRES","","RUE ALEXANDRE DUMAS"
2398,"013099809","SYNDICAT COPROPRIETAIRES","","103 QUAI HENRI IV"
2399,"013099817","SYNDICAT COPROPRIETAIRES","77 79","77 RUE ALBERT LAMOTTE"
2400,"013099825","SYNDICAT COPROPRIETAIRES","","RUE JEAN RIBAULT"
2401,"013099833","SYNDICAT COPROPRIETAIRES","","65 BOULEVARD DE VERDUN"
2402,"013099841","SYNDICAT COPROPRIETAIRES","","61 RUE DE LA BARRE"
2403,"013099858","SYNDICAT COPROPRIETAIRES","","95 RUE DE LA BARRE"
2404,"013099874","SYND COPROPRIETAIRES","","115 RUE DU GENERAL CHANZY"
2405,"013099882","SYND COPROPRIETAIRES","","48 BOULEVARD DE VERDUN"
2406,"013099890","SYND COPROPRIETAIRES","","4 RUE PAUL BIGNON"
2407,"013099924","SYND COPROPRIETAIRES","","1 RUE DU 8 MAI 1945"
2408,"013099932","SYND COPROPRIETAIRES","","1 RUE DU BALAFRE"
2409,"013099940","SYND COPROPRIETAIRES","IM PICARD","26 RUE SAINT REMY"
2410,"013099957","SYND COPROPRIETAIRES","GUILLAUMET 210","2 RUE DES BAINS"
2411,"013099965","SYND COPROPRIETAIRES","IMB","15 BOULEVARD DE VERDUN"
2412,"013100011","SYND COPROPRIETAIRES","","1 RUE DU MONT VITOT"
2413,"013100029","SYNDICAT COPROPRIETAIRE","LA BRESLE","BOULEVARD FAIDHERBE"
2414,"013100037","DES COPROPRIETAIRES","","PLACE ISABELLE D ORLEANS"
2415,"013100045","COPROPRIETAIRES","","PLACE ISABELLE D ORLEANS"
2416,"013100052","SYND COPROPRIETAIRES","","3 RUE DU MONT VITOT"
2417,"013100060","SYNDICAT DE COPROPRIETE DE LA RADE","","RUE DE LA RADE"
2418,"013100078","SYND COPROPRIETAIRES","",""
2419,"013100094","SYND DES COPROPRIETAIRES","IMB","28 RUE DU GENERAL DE GAULLE"
2420,"013100102","COPROPRIETAIRES","","40 BOULEVARD DE VERDUN"
2421,"013100128","SYNDICAT DE COPROPRIETAIRES","","22 RUE D ECOSSE"
2422,"013100144","COPROPRIETAIRES","LES BAINS 209","13 RUE DES BAINS"
2423,"013100151","COPROPRIETAIRES","LES JARDINS DE JANVAL","RUE LOUIS FROMAGER"
2424,"013100169","COPROPRIETAIRES","","28 RUE JEAN RIBAULT"
2425,"013100177","SYND COPROPRIETAIRES","","2 RUE DU MONT VITOT"
2426,"013100185","COPROP RES LA HETRAIE","","PLACE ISABELLE D ORLEANS"
2427,"013100193","SYNDICAT COPROPRIETAIRES","","6 QUAI DE LA REPUBLIQUE"
2428,"013100227","SYNDICAT COPROPRIETAIRES","","RUE DUHAMEL DE MONTHUREL"
2429,"013100250","SYND COPROPRIETAIRES","","AVENUE DES CANADIENS"
2430,"013100268","SYND COPROPRIETAIRES","","AVENUE DE LA GARE"
2431,"013104609","ANQUIER GERARD","","34 RUE DU DOCTEUR PEPIN"
2432,"013104781","SYNDICAT COPROPRIETAIRES","","RUE AUX CORNES"
2433,"013105408","SOYER DE BOSMELET ROBERT","CHATEAU DE BOSMELET",""
2434,"013106026","SYND COPROPRIETAIRES","SCHAGNAUD","32 BOULEVARD DE VERDUN"
2435,"013106562","SYNDICAT CO PROPRIETAIRES","","RUE DUHAMEL DE MONTHUREL"
2436,"013107289","BATTISTELLA MARIO","","ROUTE DE VEULES"
2437,"013108956","SYNDICAT COPROPRIETAIRE","LES HAUTS VILLIERS","IMPASSE DES FRERES MIMART"
2438,"013113618","SYNDICAT COPROPRIETAIRE","","8 RUE BARBACANE"
2439,"013113626","SYND COPROPRIETAIRE","FRONT","RUE DE LA MER"
2440,"013115720","SYNDICAT COPROPRIETAIRES","","6 RUE DES VEULETS"
2441,"013115829","SYNDICAT COPROPRIETAIRES","","7 ARCADES DE LA BOURSE"
2442,"013116082","BRETEUIL JACQUES","","21 RUE DE LA TOUR YBERT"
2443,"013160957","SYNDICAT DE COPROPRIETAIRES","","5 PASSAGE DES ARCADES"
2444,"013165832","COOP DES PROPRIETAIRES ET","","6 PASSAGE DE LA CHESNAIE"
2445,"013165857","SYNDICAT COPROPRIETAIRES","","39 RUE GUY BOURIAT"
2446,"013165865","SYNDICAT COPROPRIETAIRES","TERTRE SAINT LAURENT","15 RUE DE BELLEVUE"
2447,"013165873","SYNDICAT DE COPROPRIETAIRES","","78 RUE SCARRON"
2448,"013165998","SYNDICAT DE COPROPRIETAIRES","LE GRECO","89 RUE JULIEN BODEREAU"
2449,"013166012","SYNDICAT DE COPROPRIETAIRES","200 206","200 AVENUE FELIX GENESLAY"
2450,"013166160","SYNDICAT DE COPROPRIETAIRES","DE LA PERRINE","86 AVENUE DU GENERAL LECLERC"
2451,"013166186","COOPERATIVE PROPRIETAIRES","","2 RUE GAY LUSSAC"
2452,"013166186","COOPERATIVE PROPRIETAIRES","TERTRE ROUGE","31 RUE JOACHIM BONNIER"
2453,"013166194","SYNDICAT DE COPROPRIETAIRES","","43 AVENUE DE PERSEIGNE"
2454,"013166202","CONSEIL SYNDICAL RESIDENCE","","166 RUE GAMBETTA"
2455,"013166210","CONSEIL SYNDICAL RESIDENCE","","2 ALLEE COUPERIN"
2456,"013166228","SYNDICAT COPROPRIETAIRES","DU MAROC","11 RUE DU MAROC"
2457,"013166236","SYNDICAT DE COPROPRIETAIRES","","BOULEVARD JEAN JACQUES ROUSSEAU"
2458,"013166244","SYNDICAT DE COPROPRIETAIRES","","20 RUE DE L ETOILE"
2459,"013166269","SYNDICAT DE COPROPRIETAIRES","AVENUE RUBILLARD","213 AVENUE RUBILLARD"
2460,"013166293","SYNDICAT DE COPROPRIETAIRES","MAINE 2000","PLACE DES COMTES DU MAINE"
2461,"013166319","SYNDICAT COPROPRIETAIRES","","54 AVENUE RUBILLARD"
2462,"013166335","SYNDICAT COPROPRIETAIRES","","RUE DE LA GRANDE MAISON"
2463,"013166343","SYNDICAT COPROPRIETAIRES","","1 RUE DES IFS"
2464,"013166368","SYND COPRO RES ST JULIEN","","RUE FLORANT"
2465,"013166384","SYNDICAT DE COPROPRIETAIRES","","8 AVENUE DE MONTREAL"
2466,"013166418","SYNDICAT COPROPRIETE RESIDENCE CASSIOP","","19 RUE D ESSLING"
2467,"013166475","SYNDICAT DE CPROPRIETAIRES","LA DENTELLE","14 RUE DE PARIS"
2468,"013166525","SYND DE COPROPRIETAIRES RES D ALGER","","11 RUE D ALGER"
2469,"013166533","SYNDICAT DE COPROPRIETAIRES","CHANZY","86 AVENUE DU GENERAL LECLERC"
2470,"013166541","DES MINIMES","","4 RUE DES MINIMES"
2471,"013166566","SYNDICAT DE COPROPRIETAIRES","ETB MAIGNAN","86 AVENUE DU GENERAL LECLERC"
2472,"013166574","SYNDICAT COPROPRIETAIRES","","43 AVENUE DU GENERAL DE GAULLE"
2473,"013166582","SYNDICAT DE COPROPRIETAIRES","GRANDE MAISON","RUE DE LA GRANDE MAISON"
